ine_id,distrito,municipio,freguesia
061111,Coimbra,Oliveira do Hospital,Nogueira do Cravo
061115,Coimbra,Oliveira do Hospital,São Gião
061118,Coimbra,Oliveira do Hospital,Seixo da Beira
061119,Coimbra,Oliveira do Hospital,Travanca de Lagos
061122,Coimbra,Oliveira do Hospital,União das freguesias de Ervedal e Vila Franca da Beira
061123,Coimbra,Oliveira do Hospital,União das freguesias de Lagos da Beira e Lajeosa
061124,Coimbra,Oliveira do Hospital,União das freguesias de Oliveira do Hospital e São Paio de Gramaços
061125,Coimbra,Oliveira do Hospital,União das freguesias de Penalva de Alva e São Sebastião da Feira
061126,Coimbra,Oliveira do Hospital,União das freguesias de Santa Ovaia e Vila Pouca da Beira
061201,Coimbra,Pampilhosa da Serra,Cabril
061202,Coimbra,Pampilhosa da Serra,Dornelas do Zêzere
061204,Coimbra,Pampilhosa da Serra,Janeiro de Baixo
061206,Coimbra,Pampilhosa da Serra,Pampilhosa da Serra
061207,Coimbra,Pampilhosa da Serra,Pessegueiro
061209,Coimbra,Pampilhosa da Serra,Unhais-o-Velho
061211,Coimbra,Pampilhosa da Serra,Fajão-Vidual
061212,Coimbra,Pampilhosa da Serra,Portela do Fojo-Machio
061301,Coimbra,Penacova,Carvalho
061302,Coimbra,Penacova,Figueira de Lorvão
061304,Coimbra,Penacova,Lorvão
061307,Coimbra,Penacova,Penacova
061310,Coimbra,Penacova,Sazes do Lorvão
061312,Coimbra,Penacova,União das freguesias de Friúmes e Paradela
061313,Coimbra,Penacova,União das freguesias de Oliveira do Mondego e Travanca do Mondego
061314,Coimbra,Penacova,União das freguesias de São Pedro de Alva e São Paio de Mondego
061401,Coimbra,Penela,Cumeeira
061402,Coimbra,Penela,Espinhal
061403,Coimbra,Penela,Podentes
061407,Coimbra,Penela,"União das freguesias de São Miguel, Santa Eufémia e Rabaçal"
061501,Coimbra,Soure,Alfarelos
061504,Coimbra,Soure,Figueiró do Campo
061506,Coimbra,Soure,Granja do Ulmeiro
061508,Coimbra,Soure,Samuel
061509,Coimbra,Soure,Soure
061510,Coimbra,Soure,Tapéus
061511,Coimbra,Soure,Vila Nova de Anços
061512,Coimbra,Soure,Vinha da Rainha
061513,Coimbra,Soure,União das freguesias de Degracias e Pombalinho
061514,Coimbra,Soure,União das freguesias de Gesteira e Brunhós
061602,Coimbra,Tábua,Candosa
061603,Coimbra,Tábua,Carapinha
061608,Coimbra,Tábua,Midões
061609,Coimbra,Tábua,Mouronho
061611,Coimbra,Tábua,Póvoa de Midões
061612,Coimbra,Tábua,São João da Boa Vista
061614,Coimbra,Tábua,Tábua
061616,Coimbra,Tábua,União das freguesias de Ázere e Covelo
061617,Coimbra,Tábua,União das freguesias de Covas e Vila Nova de Oliveirinha
061618,Coimbra,Tábua,União das freguesias de Espariz e Sinde
061619,Coimbra,Tábua,União das freguesias de Pinheiro de Coja e Meda de Mouros
061701,Coimbra,Vila Nova de Poiares,Arrifana
061702,Coimbra,Vila Nova de Poiares,Lavegadas
061703,Coimbra,Vila Nova de Poiares,Poiares (Santo André)
061704,Coimbra,Vila Nova de Poiares,São Miguel de Poiares
070103,Évora,Alandroal,Santiago Maior
070104,Évora,Alandroal,Capelins (Santo António)
070105,Évora,Alandroal,Terena (São Pedro)
070107,Évora,Alandroal,"União das freguesias de Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto)"
070201,Évora,Arraiolos,Arraiolos
070202,Évora,Arraiolos,Igrejinha
070206,Évora,Arraiolos,Vimieiro
070208,Évora,Arraiolos,União das freguesias de Gafanhoeira (São Pedro) e Sabugueiro
070209,Évora,Arraiolos,União das freguesias de São Gregório e Santa Justa
070301,Évora,Borba,Borba (Matriz)
070302,Évora,Borba,Orada
070303,Évora,Borba,Rio de Moinhos
070304,Évora,Borba,Borba (São Bartolomeu)
070401,Évora,Estremoz,Arcos
070402,Évora,Estremoz,Glória
070404,Évora,Estremoz,Évora Monte (Santa Maria)
070411,Évora,Estremoz,São Domingos de Ana Loura
070413,Évora,Estremoz,Veiros
070414,Évora,Estremoz,União das freguesias de Estremoz (Santa Maria e Santo André)
070415,Évora,Estremoz,União das freguesias de São Bento do Cortiço e Santo Estêvão
070416,Évora,Estremoz,União das freguesias de São Lourenço de Mamporcão e São Bento de Ana Loura
070417,Évora,Estremoz,União das freguesias do Ameixial (Santa Vitória e São Bento)
070502,Évora,Évora,Nossa Senhora da Graça do Divor
070503,Évora,Évora,Nossa Senhora de Machede
070506,Évora,Évora,São Bento do Mato
070509,Évora,Évora,São Miguel de Machede
070513,Évora,Évora,Torre de Coelheiros
070515,Évora,Évora,Canaviais
070522,Évora,Évora,União das freguesias de Bacelo e Senhora da Saúde
070523,Évora,Évora,"União das freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão)"
070524,Évora,Évora,União das freguesias de Malagueira e Horta das Figueiras
070525,Évora,Évora,União das freguesias de Nossa Senhora da Tourega e Nossa Senhora de Guadalupe
070526,Évora,Évora,União das freguesias de São Manços e São Vicente do Pigeiro
070527,Évora,Évora,União das freguesias de São Sebastião da Giesteira e Nossa Senhora da Boa Fé
070601,Évora,Montemor-o-Novo,Cabrela
070605,Évora,Montemor-o-Novo,Santiago do Escoural
070606,Évora,Montemor-o-Novo,São Cristóvão
070607,Évora,Montemor-o-Novo,Ciborro
070610,Évora,Montemor-o-Novo,Foros de Vale de Figueira
070611,Évora,Montemor-o-Novo,União das freguesias de Cortiçadas de Lavre e Lavre
070612,Évora,Montemor-o-Novo,"União das freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras"
070701,Évora,Mora,Brotas
070702,Évora,Mora,Cabeção
070703,Évora,Mora,Mora
070704,Évora,Mora,Pavia
070801,Évora,Mourão,Granja
070802,Évora,Mourão,Luz
070803,Évora,Mourão,Mourão
070903,Évora,Portel,Monte do Trigo
070905,Évora,Portel,Portel
070906,Évora,Portel,Santana
070908,Évora,Portel,Vera Cruz
070909,Évora,Portel,União das freguesias de Amieira e Alqueva
070910,Évora,Portel,União das freguesias de São Bartolomeu do Outeiro e Oriola
071001,Évora,Redondo,Montoito
071002,Évora,Redondo,Redondo
071102,Évora,Reguengos de Monsaraz,Corval
071103,Évora,Reguengos de Monsaraz,Monsaraz
071104,Évora,Reguengos de Monsaraz,Reguengos de Monsaraz
071106,Évora,Reguengos de Monsaraz,União das freguesias de Campo e Campinho
071201,Évora,Vendas Novas,Vendas Novas
071202,Évora,Vendas Novas,Landeira
071301,Évora,Viana do Alentejo,Alcáçovas
071302,Évora,Viana do Alentejo,Viana do Alentejo
071303,Évora,Viana do Alentejo,Aguiar
071401,Évora,Vila Viçosa,Bencatel
071402,Évora,Vila Viçosa,Ciladas
071404,Évora,Vila Viçosa,Pardais
071406,Évora,Vila Viçosa,Nossa Senhora da Conceição e São Bartolomeu
080102,Faro,Albufeira,Guia
080103,Faro,Albufeira,Paderne
080104,Faro,Albufeira,Ferreiras
080106,Faro,Albufeira,Albufeira e Olhos de Água
080202,Faro,Alcoutim,Giões
080203,Faro,Alcoutim,Martim Longo
080205,Faro,Alcoutim,Vaqueiros
080206,Faro,Alcoutim,União das freguesias de Alcoutim e Pereiro
080301,Faro,Aljezur,Aljezur
080302,Faro,Aljezur,Bordeira
080303,Faro,Aljezur,Odeceixe
080304,Faro,Aljezur,Rogil
080401,Faro,Castro Marim,Azinhal
080402,Faro,Castro Marim,Castro Marim
080403,Faro,Castro Marim,Odeleite
080404,Faro,Castro Marim,Altura
080503,Faro,Faro,Santa Bárbara de Nexe
080506,Faro,Faro,Montenegro
080507,Faro,Faro,União das freguesias de Conceição e Estoi
080508,Faro,Faro,União das freguesias de Faro (Sé e São Pedro)
080602,Faro,Lagoa,Ferragudo
080604,Faro,Lagoa,Porches
080607,Faro,Lagoa,União das freguesias de Estômbar e Parchal
080608,Faro,Lagoa,União das freguesias de Lagoa e Carvoeiro
080703,Faro,Lagos,Luz
080704,Faro,Lagos,Odiáxere
080707,Faro,Lagos,União das freguesias de Bensafrim e Barão de São João
080708,Faro,Lagos,São Gonçalo de Lagos
080801,Faro,Loulé,Almancil
080802,Faro,Loulé,Alte
080803,Faro,Loulé,Ameixial
080804,Faro,Loulé,Boliqueime
080805,Faro,Loulé,Quarteira
080807,Faro,Loulé,Salir
080808,Faro,Loulé,Loulé (São Clemente)
080809,Faro,Loulé,Loulé (São Sebastião)
080812,Faro,Loulé,"União de freguesias de Querença, Tôr e Benafim"
080901,Faro,Monchique,Alferce
080902,Faro,Monchique,Marmelete
080903,Faro,Monchique,Monchique
081003,Faro,Olhão,Olhão
081004,Faro,Olhão,Pechão
081005,Faro,Olhão,Quelfes
081006,Faro,Olhão,União das freguesias de Moncarapacho e Fuseta
081101,Faro,Portimão,Alvor
081102,Faro,Portimão,Mexilhoeira Grande
081103,Faro,Portimão,Portimão
081201,Faro,São Brás de Alportel,São Brás de Alportel
081303,Faro,Silves,Armação de Pêra
081305,Faro,Silves,São Bartolomeu de Messines
081306,Faro,Silves,São Marcos da Serra
081307,Faro,Silves,Silves
081309,Faro,Silves,União das freguesias de Alcantarilha e Pêra
081310,Faro,Silves,União das freguesias de Algoz e Tunes
081401,Faro,Tavira,Cachopo
081404,Faro,Tavira,Santa Catarina da Fonte do Bispo
081408,Faro,Tavira,Santa Luzia
081410,Faro,Tavira,União das freguesias de Conceição e Cabanas de Tavira
081411,Faro,Tavira,União das freguesias de Luz de Tavira e Santo Estêvão
081412,Faro,Tavira,União das freguesias de Tavira (Santa Maria e Santiago)
081501,Faro,Vila do Bispo,Barão de São Miguel
081502,Faro,Vila do Bispo,Budens
081504,Faro,Vila do Bispo,Sagres
081506,Faro,Vila do Bispo,Vila do Bispo e Raposeira
081601,Faro,Vila Real de Santo António,Vila Nova de Cacela
081602,Faro,Vila Real de Santo António,Vila Real de Santo António
081603,Faro,Vila Real de Santo António,Monte Gordo
090102,Guarda,Aguiar da Beira,Carapito
090103,Guarda,Aguiar da Beira,Cortiçada
090105,Guarda,Aguiar da Beira,Dornelas
090106,Guarda,Aguiar da Beira,Eirado
090107,Guarda,Aguiar da Beira,Forninhos
090109,Guarda,Aguiar da Beira,Pena Verde
090110,Guarda,Aguiar da Beira,Pinheiro
090114,Guarda,Aguiar da Beira,União das freguesias de Aguiar da Beira e Coruche
090115,Guarda,Aguiar da Beira,União das freguesias de Sequeiros e Gradiz
090116,Guarda,Aguiar da Beira,União das freguesias de Souto de Aguiar da Beira e Valverde
090203,Guarda,Almeida,Almeida
090207,Guarda,Almeida,Castelo Bom
090209,Guarda,Almeida,Freineda
090210,Guarda,Almeida,Freixo
090213,Guarda,Almeida,Malhada Sorda
090219,Guarda,Almeida,Nave de Haver
090224,Guarda,Almeida,São Pedro de Rio Seco
090227,Guarda,Almeida,Vale da Mula
090229,Guarda,Almeida,Vilar Formoso
090230,Guarda,Almeida,"União das freguesias de Amoreira, Parada e Cabreira"
090231,Guarda,Almeida,"União das freguesias de Azinhal, Peva e Valverde"
090232,Guarda,Almeida,"União das freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela"
090233,Guarda,Almeida,União das freguesias de Junça e Naves
090234,Guarda,Almeida,"União das freguesias de Leomil, Mido, Senouras e Aldeia Nova"
090235,Guarda,Almeida,União das freguesias de Malpartida e Vale de Coelha
090236,Guarda,Almeida,União das freguesias de Miuzela e Porto de Ovelha
090302,Guarda,Celorico da Beira,Baraçal
090304,Guarda,Celorico da Beira,Carrapichana
090306,Guarda,Celorico da Beira,Forno Telheiro
090307,Guarda,Celorico da Beira,Lajeosa do Mondego
090308,Guarda,Celorico da Beira,Linhares
090309,Guarda,Celorico da Beira,Maçal do Chão
090310,Guarda,Celorico da Beira,Mesquitela
090311,Guarda,Celorico da Beira,Minhocal
090312,Guarda,Celorico da Beira,Prados
090314,Guarda,Celorico da Beira,Ratoeira
090318,Guarda,Celorico da Beira,Vale de Azares
090322,Guarda,Celorico da Beira,Casas do Soeiro
090323,Guarda,Celorico da Beira,União das freguesias de Açores e Velosa
090324,Guarda,Celorico da Beira,União das freguesias de Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego
090325,Guarda,Celorico da Beira,"União das freguesias de Cortiçô da Serra, Vide entre Vinhas e Salgueirais"
090326,Guarda,Celorico da Beira,União das freguesias de Rapa e Cadafaz
090403,Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo
090406,Guarda,Figueira de Castelo Rodrigo,Escalhão
090408,Guarda,Figueira de Castelo Rodrigo,Figueira de Castelo Rodrigo
090410,Guarda,Figueira de Castelo Rodrigo,Mata de Lobos
090415,Guarda,Figueira de Castelo Rodrigo,Vermiosa
090418,Guarda,Figueira de Castelo Rodrigo,"União das freguesias de Algodres, Vale de Afonsinho e Vilar de Amargo"
090419,Guarda,Figueira de Castelo Rodrigo,União das freguesias de Almofala e Escarigo
090420,Guarda,Figueira de Castelo Rodrigo,União das freguesias de Cinco Vilas e Reigada
090421,Guarda,Figueira de Castelo Rodrigo,"União das freguesias de Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia"
090422,Guarda,Figueira de Castelo Rodrigo,União das freguesias do Colmeal e Vilar Torpim
090501,Guarda,Fornos de Algodres,Algodres
090502,Guarda,Fornos de Algodres,Casal Vasco
090504,Guarda,Fornos de Algodres,Figueiró da Granja
090505,Guarda,Fornos de Algodres,Fornos de Algodres
090507,Guarda,Fornos de Algodres,Infias
090509,Guarda,Fornos de Algodres,Maceira
090510,Guarda,Fornos de Algodres,Matança
090511,Guarda,Fornos de Algodres,Muxagata
090512,Guarda,Fornos de Algodres,Queiriz
090517,Guarda,Fornos de Algodres,União das freguesias de Cortiçô e Vila Chã
090518,Guarda,Fornos de Algodres,"União das freguesias de Juncais, Vila Ruiva e Vila Soeiro do Chão"
090519,Guarda,Fornos de Algodres,União das freguesias de Sobral Pichorro e Fuinhas
090602,Guarda,Gouveia,Arcozelo
090603,Guarda,Gouveia,Cativelos
090605,Guarda,Gouveia,Folgosinho
090612,Guarda,Gouveia,Nespereira
090613,Guarda,Gouveia,Paços da Serra
090614,Guarda,Gouveia,Ribamondego
090617,Guarda,Gouveia,São Paio
090619,Guarda,Gouveia,Vila Cortês da Serra
090620,Guarda,Gouveia,Vila Franca da Serra
090621,Guarda,Gouveia,Vila Nova de Tazem
090623,Guarda,Gouveia,União das freguesias de Aldeias e Mangualde da Serra
090624,Guarda,Gouveia,União das freguesias de Figueiró da Serra e Freixo da Serra
090625,Guarda,Gouveia,Gouveia
090626,Guarda,Gouveia,União das freguesias de Melo e Nabais
090627,Guarda,Gouveia,União das freguesias de Moimenta da Serra e Vinhó
090628,Guarda,Gouveia,União das freguesias de Rio Torto e Lagarinhos
090703,Guarda,Guarda,Aldeia do Bispo
090704,Guarda,Guarda,Aldeia Viçosa
090705,Guarda,Guarda,Alvendre
090706,Guarda,Guarda,Arrifana
090708,Guarda,Guarda,Avelãs da Ribeira
090709,Guarda,Guarda,Benespera
090711,Guarda,Guarda,Casal de Cinza
090712,Guarda,Guarda,Castanheira
090713,Guarda,Guarda,Cavadoude
090714,Guarda,Guarda,Codesseiro
090716,Guarda,Guarda,Faia
090717,Guarda,Guarda,Famalicão
090718,Guarda,Guarda,Fernão Joanes
090721,Guarda,Guarda,Gonçalo Bocas
090722,Guarda,Guarda,João Antão
090723,Guarda,Guarda,Maçainhas
090724,Guarda,Guarda,Marmeleiro
090725,Guarda,Guarda,Meios
090728,Guarda,Guarda,Panoias de Cima
090729,Guarda,Guarda,Pega
090730,Guarda,Guarda,Pêra do Moço
090732,Guarda,Guarda,Porto da Carne
090734,Guarda,Guarda,Ramela
090738,Guarda,Guarda,Santana da Azinha
090744,Guarda,Guarda,Sobral da Serra
090746,Guarda,Guarda,Vale de Estrela
090747,Guarda,Guarda,Valhelhas
090748,Guarda,Guarda,Vela
090749,Guarda,Guarda,Videmonte
090750,Guarda,Guarda,Vila Cortês do Mondego
090751,Guarda,Guarda,Vila Fernando
090752,Guarda,Guarda,Vila Franca do Deão
090753,Guarda,Guarda,Vila Garcia
090757,Guarda,Guarda,Gonçalo
090758,Guarda,Guarda,Guarda
090759,Guarda,Guarda,Jarmelo São Miguel
090760,Guarda,Guarda,Jarmelo São Pedro
090761,Guarda,Guarda,União de freguesias de Avelãs de Ambom e Rocamondo
090762,Guarda,Guarda,União de freguesias de Corujeira e Trinta
090763,Guarda,Guarda,"União de freguesias de Mizarela, Pêro Soares e Vila Soeiro"
090764,Guarda,Guarda,União de freguesias de Pousade e Albardo
090765,Guarda,Guarda,União de freguesias de Rochoso e Monte Margarida
090766,Guarda,Guarda,Adão
090801,Guarda,Manteigas,Sameiro
090802,Guarda,Manteigas,Manteigas (Santa Maria)
090803,Guarda,Manteigas,Manteigas (São Pedro)
090804,Guarda,Manteigas,Vale de Amoreira
090901,Guarda,Mêda,Aveloso
090902,Guarda,Mêda,Barreira
090905,Guarda,Mêda,Coriscada
090907,Guarda,Mêda,Longroiva
090908,Guarda,Mêda,Marialva
090912,Guarda,Mêda,Poço do Canto
090914,Guarda,Mêda,Rabaçal
090915,Guarda,Mêda,Ranhados
090917,Guarda,Mêda,"Mêda, Outeiro de Gatos e Fonte Longa"
090918,Guarda,Mêda,Prova e Casteição
090919,Guarda,Mêda,"União das freguesias de Vale Flor, Carvalhal e Pai Penela"
091009,Guarda,Pinhel,Ervedosa
091010,Guarda,Pinhel,Freixedas
091012,Guarda,Pinhel,Lamegal
091013,Guarda,Pinhel,Lameiras
091014,Guarda,Pinhel,Manigoto
091015,Guarda,Pinhel,Pala
091017,Guarda,Pinhel,Pinhel
091018,Guarda,Pinhel,Pínzio
091024,Guarda,Pinhel,Souro Pires
091027,Guarda,Pinhel,Vascoveiro
091028,Guarda,Pinhel,Agregação das freguesias Sul de Pinhel
091032,Guarda,Pinhel,Alto do Palurdo
091029,Guarda,Pinhel,Alverca da Beira/Bouça Cova
091030,Guarda,Pinhel,Terras de Massueime
091035,Guarda,Pinhel,União das freguesias de Atalaia e Safurdão
091031,Guarda,Pinhel,Valbom/Bogalhal
091033,Guarda,Pinhel,Vale do Côa
091034,Guarda,Pinhel,Vale do Massueime
091101,Guarda,Sabugal,Águas Belas
091102,Guarda,Sabugal,Aldeia do Bispo
091103,Guarda,Sabugal,Aldeia da Ponte
091106,Guarda,Sabugal,Aldeia Velha
091107,Guarda,Sabugal,Alfaiates
091109,Guarda,Sabugal,Baraçal
091110,Guarda,Sabugal,Bendada
091111,Guarda,Sabugal,Bismula
091112,Guarda,Sabugal,Casteleiro
091113,Guarda,Sabugal,Cerdeira
091114,Guarda,Sabugal,Fóios
091118,Guarda,Sabugal,Malcata
091120,Guarda,Sabugal,Nave
091123,Guarda,Sabugal,Quadrazais
091124,Guarda,Sabugal,Quintas de São Bartolomeu
091125,Guarda,Sabugal,Rapoula do Côa
091126,Guarda,Sabugal,Rebolosa
091127,Guarda,Sabugal,Rendo
091133,Guarda,Sabugal,Sortelha
091134,Guarda,Sabugal,Souto
091136,Guarda,Sabugal,Vale de Espinho
091138,Guarda,Sabugal,Vila Boa
091139,Guarda,Sabugal,Vila do Touro
091141,Guarda,Sabugal,"União das freguesias de Aldeia da Ribeira, Vilar Maior e Badamalos"
091142,Guarda,Sabugal,União das freguesias de Lajeosa e Forcalhos
091143,Guarda,Sabugal,"União das freguesias de Pousafoles do Bispo, Pena Lobo e Lomba"
091144,Guarda,Sabugal,"União das freguesias de Ruvina, Ruivós e Vale das Éguas"
091145,Guarda,Sabugal,União das freguesias do Sabugal e Aldeia de Santo António
091146,Guarda,Sabugal,União das freguesias de Santo Estêvão e Moita
091147,Guarda,Sabugal,União das freguesias de Seixo do Côa e Vale Longo
091201,Guarda,Seia,Alvoco da Serra
091205,Guarda,Seia,Girabolhos
091207,Guarda,Seia,Loriga
091208,Guarda,Seia,Paranhos
091209,Guarda,Seia,Pinhanços
091210,Guarda,Seia,Sabugueiro
091212,Guarda,Seia,Sandomil
091213,Guarda,Seia,Santa Comba
091216,Guarda,Seia,Santiago
091219,Guarda,Seia,Sazes da Beira
091221,Guarda,Seia,Teixeira
091224,Guarda,Seia,Travancinha
091225,Guarda,Seia,Valezim
091228,Guarda,Seia,Vila Cova à Coelheira
091230,Guarda,Seia,União das freguesias de Carragozela e Várzea de Meruge
091231,Guarda,Seia,União das freguesias de Sameice e Santa Eulália
091232,Guarda,Seia,União das freguesias de Santa Marinha e São Martinho
091233,Guarda,Seia,"União das freguesias de Seia, São Romão e Lapa dos Dinheiros"
091234,Guarda,Seia,União das freguesias de Torrozelo e Folhadosa
091235,Guarda,Seia,União das freguesias de Tourais e Lajes
091236,Guarda,Seia,União das freguesias de Vide e Cabeça
091301,Guarda,Trancoso,Aldeia Nova
091303,Guarda,Trancoso,Castanheira
091304,Guarda,Trancoso,Cogula
091305,Guarda,Trancoso,Cótimos
091307,Guarda,Trancoso,Fiães
091309,Guarda,Trancoso,Granja
091310,Guarda,Trancoso,Guilheiro
091311,Guarda,Trancoso,Moimentinha
091312,Guarda,Trancoso,Moreira de Rei
091313,Guarda,Trancoso,Palhais
091314,Guarda,Trancoso,Póvoa do Concelho
091315,Guarda,Trancoso,Reboleiro
091316,Guarda,Trancoso,Rio de Mel
091321,Guarda,Trancoso,Tamanhos
091325,Guarda,Trancoso,Valdujo
091330,Guarda,Trancoso,União das freguesias de Freches e Torres
091331,Guarda,Trancoso,"União das freguesias de Torre do Terrenho, Sebadelhe da Serra e Terrenho"
091332,Guarda,Trancoso,União das freguesias de Trancoso (São Pedro e Santa Maria) e Souto Maior
091333,Guarda,Trancoso,União das freguesias de Vale do Seixo e Vila Garcia
091334,Guarda,Trancoso,União das freguesias de Vila Franca das Naves e Feital
091335,Guarda,Trancoso,União das freguesias de Vilares e Carnicães
091401,Guarda,Vila Nova de Foz Côa,Almendra
091402,Guarda,Vila Nova de Foz Côa,Castelo Melhor
091403,Guarda,Vila Nova de Foz Côa,Cedovim
091404,Guarda,Vila Nova de Foz Côa,Chãs
091405,Guarda,Vila Nova de Foz Côa,Custóias
091407,Guarda,Vila Nova de Foz Côa,Horta
091410,Guarda,Vila Nova de Foz Côa,Muxagata
091411,Guarda,Vila Nova de Foz Côa,Numão
091412,Guarda,Vila Nova de Foz Côa,Santa Comba
091414,Guarda,Vila Nova de Foz Côa,Sebadelhe
091415,Guarda,Vila Nova de Foz Côa,Seixas
091416,Guarda,Vila Nova de Foz Côa,Touça
091418,Guarda,Vila Nova de Foz Côa,Freixo de Numão
091419,Guarda,Vila Nova de Foz Côa,Vila Nova de Foz Côa
100102,Leiria,Alcobaça,Alfeizerão
100104,Leiria,Alcobaça,Bárrio
100105,Leiria,Alcobaça,Benedita
100106,Leiria,Alcobaça,Cela
100108,Leiria,Alcobaça,Évora de Alcobaça
100109,Leiria,Alcobaça,Maiorga
100112,Leiria,Alcobaça,São Martinho do Porto
100114,Leiria,Alcobaça,Turquel
100116,Leiria,Alcobaça,Vimeiro
100120,Leiria,Alcobaça,Aljubarrota
100121,Leiria,Alcobaça,União das freguesias de Alcobaça e Vestiaria
100122,Leiria,Alcobaça,"União das freguesias de Coz, Alpedriz e Montes"
100123,Leiria,Alcobaça,União das freguesias de Pataias e Martingança
100201,Leiria,Alvaiázere,Almoster
100204,Leiria,Alvaiázere,Maçãs de Dona Maria
100205,Leiria,Alvaiázere,Pelmá
100208,Leiria,Alvaiázere,Alvaiázere
100209,Leiria,Alvaiázere,Pussos São Pedro
100301,Leiria,Ansião,Alvorge
100303,Leiria,Ansião,Avelar
100304,Leiria,Ansião,Chão de Couce
100306,Leiria,Ansião,Pousaflores
100307,Leiria,Ansião,Santiago da Guarda
100309,Leiria,Ansião,Ansião
100401,Leiria,Batalha,Batalha
100402,Leiria,Batalha,Reguengo do Fetal
100403,Leiria,Batalha,São Mamede
100404,Leiria,Batalha,Golpilheira
100502,Leiria,Bombarral,Carvalhal
100503,Leiria,Bombarral,Roliça
100505,Leiria,Bombarral,Pó
100506,Leiria,Bombarral,União das freguesias do Bombarral e Vale Covo
100601,Leiria,Caldas da Rainha,A dos Francos
100602,Leiria,Caldas da Rainha,Alvorninha
100604,Leiria,Caldas da Rainha,Carvalhal Benfeito
100606,Leiria,Caldas da Rainha,Foz do Arelho
100607,Leiria,Caldas da Rainha,Landal
100608,Leiria,Caldas da Rainha,Nadadouro
100609,Leiria,Caldas da Rainha,Salir de Matos
100611,Leiria,Caldas da Rainha,Santa Catarina
100615,Leiria,Caldas da Rainha,Vidais
100617,Leiria,Caldas da Rainha,"União das freguesias de Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório"
100618,Leiria,Caldas da Rainha,União das freguesias de Caldas da Rainha - Santo Onofre e Serra do Bouro
100619,Leiria,Caldas da Rainha,União das freguesias de Tornada e Salir do Porto
100703,Leiria,Castanheira de Pêra,União das freguesias de Castanheira de Pêra e Coentral
100801,Leiria,Figueiró dos Vinhos,Aguda
100802,Leiria,Figueiró dos Vinhos,Arega
100803,Leiria,Figueiró dos Vinhos,Campelo
100806,Leiria,Figueiró dos Vinhos,União das freguesias de Figueiró dos Vinhos e Bairradas
100901,Leiria,Leiria,Amor
100902,Leiria,Leiria,Arrabal
100907,Leiria,Leiria,Caranguejeira
100909,Leiria,Leiria,Coimbrão
100913,Leiria,Leiria,Maceira
100915,Leiria,Leiria,Milagres
100921,Leiria,Leiria,Regueira de Pontes
100925,Leiria,Leiria,Bajouca
100926,Leiria,Leiria,Bidoeira de Cima
100932,Leiria,Leiria,União das freguesias de Colmeias e Memória
100933,Leiria,Leiria,"União das freguesias de Leiria, Pousos, Barreira e Cortes"
100934,Leiria,Leiria,União das freguesias de Marrazes e Barosa
100935,Leiria,Leiria,União das freguesias de Monte Real e Carvide
100936,Leiria,Leiria,União das freguesias de Monte Redondo e Carreira
100937,Leiria,Leiria,União das freguesias de Parceiros e Azoia
100938,Leiria,Leiria,União das freguesias de Santa Catarina da Serra e Chainça
100939,Leiria,Leiria,União das freguesias de Santa Eufémia e Boa Vista
100940,Leiria,Leiria,União das freguesias de Souto da Carpalhosa e Ortigosa
101001,Leiria,Marinha Grande,Marinha Grande
101002,Leiria,Marinha Grande,Vieira de Leiria
101003,Leiria,Marinha Grande,Moita
101101,Leiria,Nazaré,Famalicão
101102,Leiria,Nazaré,Nazaré
101103,Leiria,Nazaré,Valado dos Frades
101201,Leiria,Óbidos,A dos Negros
101202,Leiria,Óbidos,Amoreira
101203,Leiria,Óbidos,Olho Marinho
101207,Leiria,Óbidos,Vau
101208,Leiria,Óbidos,Gaeiras
101209,Leiria,Óbidos,Usseira
101210,Leiria,Óbidos,"Santa Maria, São Pedro e Sobral da Lagoa"
101301,Leiria,Pedrógão Grande,Graça
101302,Leiria,Pedrógão Grande,Pedrógão Grande
101303,Leiria,Pedrógão Grande,Vila Facaia
101402,Leiria,Peniche,Atouguia da Baleia
101405,Leiria,Peniche,Serra d'El-Rei
101406,Leiria,Peniche,Ferrel
101407,Leiria,Peniche,Peniche
101501,Leiria,Pombal,Abiul
101503,Leiria,Pombal,Almagreira
101504,Leiria,Pombal,Carnide
101505,Leiria,Pombal,Carriço
101506,Leiria,Pombal,Louriçal
101508,Leiria,Pombal,Pelariga
101509,Leiria,Pombal,Pombal
101510,Leiria,Pombal,Redinha
101513,Leiria,Pombal,Vermoil
101514,Leiria,Pombal,Vila Cã
101515,Leiria,Pombal,Meirinhas
101518,Leiria,Pombal,"União das freguesias de Guia, Ilha e Mata Mourisca"
101519,Leiria,Pombal,União das freguesias de Santiago e São Simão de Litém e Albergaria dos Doze
101602,Leiria,Porto de Mós,Alqueidão da Serra
101605,Leiria,Porto de Mós,Calvaria de Cima
101606,Leiria,Porto de Mós,Juncal
