ine_id,distrito,municipio,freguesia,populacao,Inscritos,Votantes,Brancos,inscritos_freguesia,votantes_freguesia,brancos_freguesia
101201,Leiria,Óbidos,A dos Negros,3513,406906.0,218996.0,8000.0,4659,2507,92
101202,Leiria,Óbidos,Amoreira,4918,406906.0,218996.0,8000.0,6522,3510,128
101203,Leiria,Óbidos,Olho Marinho,953,406906.0,218996.0,8000.0,1264,680,25
101207,Leiria,Óbidos,Vau,3488,406906.0,218996.0,8000.0,4625,2489,91
101208,Leiria,Óbidos,Gaeiras,3273,406906.0,218996.0,8000.0,4340,2336,85
101209,Leiria,Óbidos,Usseira,3057,406906.0,218996.0,8000.0,4054,2182,80
101210,Leiria,Óbidos,"Santa Maria, São Pedro e Sobral da Lagoa",2743,406906.0,218996.0,8000.0,3637,1958,72
101301,Leiria,Pedrógão Grande,Graça,2455,406906.0,218996.0,8000.0,3256,1752,64
101302,Leiria,Pedrógão Grande,Pedrógão Grande,1895,406906.0,218996.0,8000.0,2513,1352,49
101303,Leiria,Pedrógão Grande,Vila Facaia,2807,406906.0,218996.0,8000.0,3722,2003,73
101402,Leiria,Peniche,Atouguia da Baleia,4578,406906.0,218996.0,8000.0,6071,3267,119
101405,Leiria,Peniche,Serra d'El-Rei,2536,406906.0,218996.0,8000.0,3363,1810,66
101406,Leiria,Peniche,Ferrel,1678,406906.0,218996.0,8000.0,2225,1198,44
101407,Leiria,Peniche,Peniche,4584,406906.0,218996.0,8000.0,6079,3272,120
101501,Leiria,Pombal,Abiul,2682,406906.0,218996.0,8000.0,3557,1914,70
101503,Leiria,Pombal,Almagreira,1186,406906.0,218996.0,8000.0,1573,846,31
101504,Leiria,Pombal,Carnide,4021,406906.0,218996.0,8000.0,5332,2870,105
101505,Leiria,Pombal,Carriço,2888,406906.0,218996.0,8000.0,3830,2061,75
101506,Leiria,Pombal,Louriçal,4069,406906.0,218996.0,8000.0,5396,2904,106
101508,Leiria,Pombal,Pelariga,3067,406906.0,218996.0,8000.0,4067,2189,80
101509,Leiria,Pombal,Pombal,2101,406906.0,218996.0,8000.0,2786,1499,55
101510,Leiria,Pombal,Redinha,2037,406906.0,218996.0,8000.0,2701,1454,53
101513,Leiria,Pombal,Vermoil,923,406906.0,218996.0,8000.0,1224,659,24
101514,Leiria,Pombal,Vila Cã,3890,406906.0,218996.0,8000.0,5159,2776,101
101515,Leiria,Pombal,Meirinhas,4902,406906.0,218996.0,8000.0,6501,3499,128
101518,Leiria,Pombal,"União das freguesias de Guia, Ilha e Mata Mourisca",3232,406906.0,218996.0,8000.0,4286,2307,84
101519,Leiria,Pombal,União das freguesias de Santiago e São Simão de Litém e Albergaria dos Doze,4474,406906.0,218996.0,8000.0,5933,3193,117
101602,Leiria,Porto de Mós,Alqueidão da Serra,3002,406906.0,218996.0,8000.0,3981,2143,78
101605,Leiria,Porto de Mós,Calvaria de Cima,3796,406906.0,218996.0,8000.0,5034,2709,99
101606,Leiria,Porto de Mós,Juncal,1233,406906.0,218996.0,8000.0,1635,880,32
101608,Leiria,Porto de Mós,Mira de Aire,782,406906.0,218996.0,8000.0,1037,558,20
101609,Leiria,Porto de Mós,Pedreiras,4804,406906.0,218996.0,8000.0,6371,3429,125
101610,Leiria,Porto de Mós,São Bento,1203,406906.0,218996.0,8000.0,1595,859,31
101613,Leiria,Porto de Mós,Serro Ventoso,1286,406906.0,218996.0,8000.0,1705,918,34
101614,Leiria,Porto de Mós,Porto de Mós - São João Baptista e São Pedro,2049,406906.0,218996.0,8000.0,2717,1462,53
101615,Leiria,Porto de Mós,União das freguesias de Alvados e Alcaria,2523,406906.0,218996.0,8000.0,3346,1801,66
101616,Leiria,Porto de Mós,União das freguesias de Arrimal e Mendiga,1413,406906.0,218996.0,8000.0,1874,1008,37
110106,Lisboa,Alenquer,Carnota,624,1917369.0,1099254.0,23683.0,3213,1842,40
110107,Lisboa,Alenquer,Meca,3862,1917369.0,1099254.0,23683.0,19884,11400,246
110108,Lisboa,Alenquer,Olhalvo,4792,1917369.0,1099254.0,23683.0,24672,14145,305
110109,Lisboa,Alenquer,Ota,3740,1917369.0,1099254.0,23683.0,19256,11040,238
110113,Lisboa,Alenquer,Ventosa,1255,1917369.0,1099254.0,23683.0,6462,3704,80
110114,Lisboa,Alenquer,Vila Verde dos Francos,2585,1917369.0,1099254.0,23683.0,13309,7630,164
110117,Lisboa,Alenquer,União das freguesias de Abrigada e Cabanas de Torres,1105,1917369.0,1099254.0,23683.0,5689,3262,70
110118,Lisboa,Alenquer,União das freguesias de Aldeia Galega da Merceana e Aldeia Gavinha,1191,1917369.0,1099254.0,23683.0,6132,3516,76
110119,Lisboa,Alenquer,União das freguesias de Alenquer (Santo Estêvão e Triana),4674,1917369.0,1099254.0,23683.0,24065,13797,297
110120,Lisboa,Alenquer,União das freguesias de Carregado e Cadafais,3900,1917369.0,1099254.0,23683.0,20080,11512,248
110121,Lisboa,Alenquer,União das freguesias de Ribafria e Pereiro de Palhacana,4960,1917369.0,1099254.0,23683.0,25537,14641,315
110201,Lisboa,Arruda dos Vinhos,Arranhó,3141,1917369.0,1099254.0,23683.0,16172,9272,200
110202,Lisboa,Arruda dos Vinhos,Arruda dos Vinhos,2468,1917369.0,1099254.0,23683.0,12707,7285,157
110203,Lisboa,Arruda dos Vinhos,Cardosas,939,1917369.0,1099254.0,23683.0,4835,2772,60
110204,Lisboa,Arruda dos Vinhos,São Tiago dos Velhos,858,1917369.0,1099254.0,23683.0,4418,2533,55
110301,Lisboa,Azambuja,Alcoentre,2635,1917369.0,1099254.0,23683.0,13567,7778,168
110302,Lisboa,Azambuja,Aveiras de Baixo,2042,1917369.0,1099254.0,23683.0,10513,6028,130
110303,Lisboa,Azambuja,Aveiras de Cima,3890,1917369.0,1099254.0,23683.0,20028,11482,247
110304,Lisboa,Azambuja,Azambuja,4420,1917369.0,1099254.0,23683.0,22757,13047,281
110306,Lisboa,Azambuja,Vale do Paraíso,2478,1917369.0,1099254.0,23683.0,12758,7315,158
110307,Lisboa,Azambuja,Vila Nova da Rainha,3424,1917369.0,1099254.0,23683.0,17629,10107,218
110310,Lisboa,Azambuja,"União das freguesias de Manique do Intendente, Vila Nova de São Pedro e Maçussa",4096,1917369.0,1099254.0,23683.0,21089,12090,260
110401,Lisboa,Cadaval,Alguber,2166,1917369.0,1099254.0,23683.0,11152,6394,138
110407,Lisboa,Cadaval,Peral,2537,1917369.0,1099254.0,23683.0,13062,7489,161
110409,Lisboa,Cadaval,Vermelha,4671,1917369.0,1099254.0,23683.0,24049,13788,297
110410,Lisboa,Cadaval,Vilar,3331,1917369.0,1099254.0,23683.0,17150,9832,212
110411,Lisboa,Cadaval,União das freguesias do Cadaval e Pêro Moniz,2608,1917369.0,1099254.0,23683.0,13428,7698,166
110412,Lisboa,Cadaval,União das freguesias de Lamas e Cercal,1712,1917369.0,1099254.0,23683.0,8814,5053,109
110413,Lisboa,Cadaval,União das freguesias de Painho e Figueiros,2399,1917369.0,1099254.0,23683.0,12352,7081,153
110501,Lisboa,Cascais,Alcabideche,4244,1917369.0,1099254.0,23683.0,21851,12527,270
110506,Lisboa,Cascais,São Domingos de Rana,2392,1917369.0,1099254.0,23683.0,12316,7061,152
110507,Lisboa,Cascais,União das freguesias de Carcavelos e Parede,3885,1917369.0,1099254.0,23683.0,20002,11468,247
110508,Lisboa,Cascais,União das freguesias de Cascais e Estoril,4684,1917369.0,1099254.0,23683.0,24116,13826,298
110601,Lisboa,Lisboa,Ajuda,1503,1917369.0,1099254.0,23683.0,7738,4437,96
110602,Lisboa,Lisboa,Alcântara,2790,1917369.0,1099254.0,23683.0,14365,8235,177
110607,Lisboa,Lisboa,Beato,2672,1917369.0,1099254.0,23683.0,13757,7887,170
110608,Lisboa,Lisboa,Benfica,3475,1917369.0,1099254.0,23683.0,17891,10257,221
110610,Lisboa,Lisboa,Campolide,1549,1917369.0,1099254.0,23683.0,7975,4572,99
110611,Lisboa,Lisboa,Carnide,1247,1917369.0,1099254.0,23683.0,6420,3681,79
110618,Lisboa,Lisboa,Lumiar,2519,1917369.0,1099254.0,23683.0,12969,7436,160
110621,Lisboa,Lisboa,Marvila,1160,1917369.0,1099254.0,23683.0,5972,3424,74
110633,Lisboa,Lisboa,Olivais,1317,1917369.0,1099254.0,23683.0,6781,3887,84
110639,Lisboa,Lisboa,São Domingos de Benfica,2923,1917369.0,1099254.0,23683.0,15049,8628,186
110654,Lisboa,Lisboa,Alvalade,3433,1917369.0,1099254.0,23683.0,17675,10133,218
110655,Lisboa,Lisboa,Areeiro,3152,1917369.0,1099254.0,23683.0,16228,9304,200
110656,Lisboa,Lisboa,Arroios,3250,1917369.0,1099254.0,23683.0,16733,9593,207
110657,Lisboa,Lisboa,Avenidas Novas,1479,1917369.0,1099254.0,23683.0,7615,4366,94
110658,Lisboa,Lisboa,Belém,2787,1917369.0,1099254.0,23683.0,14349,8227,177
110659,Lisboa,Lisboa,Campo de Ourique,1932,1917369.0,1099254.0,23683.0,9947,5703,123
110660,Lisboa,Lisboa,Estrela,1284,1917369.0,1099254.0,23683.0,6611,3790,82
110661,Lisboa,Lisboa,Misericórdia,1811,1917369.0,1099254.0,23683.0,9324,5346,115
110662,Lisboa,Lisboa,Parque das Nações,4013,1917369.0,1099254.0,23683.0,20661,11845,255
110663,Lisboa,Lisboa,Penha de França,4344,1917369.0,1099254.0,23683.0,22366,12823,276
110664,Lisboa,Lisboa,Santa Clara,4350,1917369.0,1099254.0,23683.0,22397,12840,277
110665,Lisboa,Lisboa,Santa Maria Maior,2149,1917369.0,1099254.0,23683.0,11064,6343,137
110666,Lisboa,Lisboa,Santo António,3377,1917369.0,1099254.0,23683.0,17387,9968,215
110667,Lisboa,Lisboa,São Vicente,4732,1917369.0,1099254.0,23683.0,24363,13968,301
110702,Lisboa,Loures,Bucelas,916,1917369.0,1099254.0,23683.0,4716,2704,58
110705,Lisboa,Loures,Fanhões,4975,1917369.0,1099254.0,23683.0,25614,14685,316
110707,Lisboa,Loures,Loures,2892,1917369.0,1099254.0,23683.0,14890,8537,184
110708,Lisboa,Loures,Lousa,4802,1917369.0,1099254.0,23683.0,24724,14174,305
110726,Lisboa,Loures,União das freguesias de Moscavide e Portela,4107,1917369.0,1099254.0,23683.0,21145,12123,261
110727,Lisboa,Loures,União das freguesias de Sacavém e Prior Velho,1678,1917369.0,1099254.0,23683.0,8639,4953,107
110728,Lisboa,Loures,"União das freguesias de Santa Iria de Azoia, São João da Talha e Bobadela",4441,1917369.0,1099254.0,23683.0,22865,13109,282
110729,Lisboa,Loures,União das freguesias de Santo Antão e São Julião do Tojal,920,1917369.0,1099254.0,23683.0,4737,2716,59
110730,Lisboa,Loures,União das freguesias de Santo António dos Cavaleiros e Frielas,3787,1917369.0,1099254.0,23683.0,19498,11178,241
110731,Lisboa,Loures,"União das freguesias de Camarate, Unhos e Apelação",784,1917369.0,1099254.0,23683.0,4037,2314,50
110803,Lisboa,Lourinhã,Moita dos Ferreiros,1126,1917369.0,1099254.0,23683.0,5797,3324,72
110805,Lisboa,Lourinhã,Reguengo Grande,1602,1917369.0,1099254.0,23683.0,8248,4729,102
110806,Lisboa,Lourinhã,Santa Bárbara,1928,1917369.0,1099254.0,23683.0,9927,5691,123
110808,Lisboa,Lourinhã,Vimeiro,1143,1917369.0,1099254.0,23683.0,5885,3374,73
110810,Lisboa,Lourinhã,Ribamar,4432,1917369.0,1099254.0,23683.0,22819,13082,282
110812,Lisboa,Lourinhã,União das freguesias de Lourinhã e Atalaia,3812,1917369.0,1099254.0,23683.0,19627,11252,242
110813,Lisboa,Lourinhã,União das freguesias de Miragaia e Marteleira,3351,1917369.0,1099254.0,23683.0,17253,9891,213
110814,Lisboa,Lourinhã,União das freguesias de São Bartolomeu dos Galegos e Moledo,1035,1917369.0,1099254.0,23683.0,5329,3055,66
110902,Lisboa,Mafra,Carvoeira,1542,1917369.0,1099254.0,23683.0,7939,4552,98
110904,Lisboa,Mafra,Encarnação,3682,1917369.0,1099254.0,23683.0,18957,10868,234
110906,Lisboa,Mafra,Ericeira,2198,1917369.0,1099254.0,23683.0,11317,6488,140
110909,Lisboa,Mafra,Mafra,4194,1917369.0,1099254.0,23683.0,21593,12380,267
110911,Lisboa,Mafra,Milharado,1174,1917369.0,1099254.0,23683.0,6044,3465,75
110913,Lisboa,Mafra,Santo Isidoro,2246,1917369.0,1099254.0,23683.0,11564,6630,143
110918,Lisboa,Mafra,União das freguesias de Azueira e Sobral da Abelheira,4799,1917369.0,1099254.0,23683.0,24708,14166,305
110919,Lisboa,Mafra,"União das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário",3792,1917369.0,1099254.0,23683.0,19524,11193,241
110920,Lisboa,Mafra,União das freguesias de Igreja Nova e Cheleiros,1069,1917369.0,1099254.0,23683.0,5504,3155,68
110921,Lisboa,Mafra,União das freguesias de Malveira e São Miguel de Alcainça,3869,1917369.0,1099254.0,23683.0,19920,11420,246
110922,Lisboa,Mafra,União das freguesias de Venda do Pinheiro e Santo Estêvão das Galés,4911,1917369.0,1099254.0,23683.0,25285,14496,312
111002,Lisboa,Oeiras,Barcarena,4364,1917369.0,1099254.0,23683.0,22469,12882,278
111009,Lisboa,Oeiras,Porto Salvo,1462,1917369.0,1099254.0,23683.0,7527,4315,93
111012,Lisboa,Oeiras,"União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",3762,1917369.0,1099254.0,23683.0,19369,11105,239
111013,Lisboa,Oeiras,União das freguesias de Carnaxide e Queijas,1533,1917369.0,1099254.0,23683.0,7893,4525,97
111014,Lisboa,Oeiras,"União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias",4332,1917369.0,1099254.0,23683.0,22304,12787,275
111102,Lisboa,Sintra,Algueirão-Mem Martins,4939,1917369.0,1099254.0,23683.0,25429,14579,314
111105,Lisboa,Sintra,Colares,1968,1917369.0,1099254.0,23683.0,10132,5809,125
111108,Lisboa,Sintra,Rio de Mouro,3778,1917369.0,1099254.0,23683.0,19452,11152,240
111115,Lisboa,Sintra,Casal de Cambra,3398,1917369.0,1099254.0,23683.0,17495,10030,216
111122,Lisboa,Sintra,União das freguesias de Agualva e Mira-Sintra,1910,1917369.0,1099254.0,23683.0,9834,5638,121
111123,Lisboa,Sintra,"União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar",1341,1917369.0,1099254.0,23683.0,6904,3958,85
111124,Lisboa,Sintra,União das freguesias do Cacém e São Marcos,2135,1917369.0,1099254.0,23683.0,10992,6302,136
111125,Lisboa,Sintra,União das freguesias de Massamá e Monte Abraão,1370,1917369.0,1099254.0,23683.0,7054,4044,87
111126,Lisboa,Sintra,União das freguesias de Queluz e Belas,4101,1917369.0,1099254.0,23683.0,21115,12105,261
111127,Lisboa,Sintra,União das freguesias de São João das Lampas e Terrugem,4181,1917369.0,1099254.0,23683.0,21526,12341,266
111128,Lisboa,Sintra,"União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",3231,1917369.0,1099254.0,23683.0,16635,9537,205
111201,Lisboa,Sobral de Monte Agraço,Santo Quintino,1753,1917369.0,1099254.0,23683.0,9026,5174,111
111202,Lisboa,Sobral de Monte Agraço,Sapataria,1174,1917369.0,1099254.0,23683.0,6044,3465,75
111203,Lisboa,Sobral de Monte Agraço,Sobral de Monte Agraço,3417,1917369.0,1099254.0,23683.0,17593,10086,217
111306,Lisboa,Torres Vedras,Freiria,4226,1917369.0,1099254.0,23683.0,21758,12474,269
111310,Lisboa,Torres Vedras,Ponte do Rol,3095,1917369.0,1099254.0,23683.0,15935,9136,197
111311,Lisboa,Torres Vedras,Ramalhal,1590,1917369.0,1099254.0,23683.0,8186,4693,101
111314,Lisboa,Torres Vedras,São Pedro da Cadeira,2699,1917369.0,1099254.0,23683.0,13896,7967,172
111316,Lisboa,Torres Vedras,Silveira,4315,1917369.0,1099254.0,23683.0,22216,12737,274
111317,Lisboa,Torres Vedras,Turcifal,3995,1917369.0,1099254.0,23683.0,20569,11792,254
111318,Lisboa,Torres Vedras,Ventosa,1271,1917369.0,1099254.0,23683.0,6544,3752,81
111321,Lisboa,Torres Vedras,União das freguesias de A dos Cunhados e Maceira,4509,1917369.0,1099254.0,23683.0,23215,13310,287
111322,Lisboa,Torres Vedras,União das freguesias de Campelos e Outeiro da Cabeça,4941,1917369.0,1099254.0,23683.0,25439,14585,314
111323,Lisboa,Torres Vedras,União das freguesias de Carvoeira e Carmões,3751,1917369.0,1099254.0,23683.0,19312,11072,239
111324,Lisboa,Torres Vedras,União das freguesias de Dois Portos e Runa,567,1917369.0,1099254.0,23683.0,2919,1674,36
111325,Lisboa,Torres Vedras,União das freguesias de Maxial e Monte Redondo,611,1917369.0,1099254.0,23683.0,3146,1804,39
111326,Lisboa,Torres Vedras,"Santa Maria, São Pedro e Matacães",1536,1917369.0,1099254.0,23683.0,7908,4534,98
111408,Lisboa,Vila Franca de Xira,Vialonga,1150,1917369.0,1099254.0,23683.0,5921,3395,73
111409,Lisboa,Vila Franca de Xira,Vila Franca de Xira,2628,1917369.0,1099254.0,23683.0,13531,7757,167
111412,Lisboa,Vila Franca de Xira,"União das freguesias de Alhandra, São João dos Montes e Calhandriz",2567,1917369.0,1099254.0,23683.0,13217,7577,163
111413,Lisboa,Vila Franca de Xira,União das freguesias de Alverca do Ribatejo e Sobralinho,2718,1917369.0,1099254.0,23683.0,13994,8023,173
111414,Lisboa,Vila Franca de Xira,União das freguesias de Castanheira do Ribatejo e Cachoeiras,2199,1917369.0,1099254.0,23683.0,11322,6491,140
111415,Lisboa,Vila Franca de Xira,União das freguesias de Póvoa de Santa Iria e Forte da Casa,1405,1917369.0,1099254.0,23683.0,7234,4147,89
111512,Lisboa,Amadora,Alfragide,4493,1917369.0,1099254.0,23683.0,23133,13262,286
111513,Lisboa,Amadora,Águas Livres,532,1917369.0,1099254.0,23683.0,2739,1570,34
111514,Lisboa,Amadora,Encosta do Sol,1229,1917369.0,1099254.0,23683.0,6328,3628,78
111515,Lisboa,Amadora,Falagueira-Venda Nova,2823,1917369.0,1099254.0,23683.0,14535,8333,180
111516,Lisboa,Amadora,Mina de Água,1325,1917369.0,1099254.0,23683.0,6822,3911,84
111517,Lisboa,Amadora,Venteira,3253,1917369.0,1099254.0,23683.0,16748,9602,207
111603,Lisboa,Odivelas,Odivelas,2913,1917369.0,1099254.0,23683.0,14998,8599,185
111608,Lisboa,Odivelas,União das freguesias de Pontinha e Famões,4601,1917369.0,1099254.0,23683.0,23689,13581,293
111609,Lisboa,Odivelas,União das freguesias de Póvoa de Santo Adrião e Olival Basto,1532,1917369.0,1099254.0,23683.0,7888,4522,97
111610,Lisboa,Odivelas,União das freguesias de Ramada e Caneças,3618,1917369.0,1099254.0,23683.0,18628,10680,230
120101,Portalegre,Alter do Chão,Alter do Chão,4820,95223.0,51602.0,1206.0,2277,1234,29
120102,Portalegre,Alter do Chão,Chancelaria,2543,95223.0,51602.0,1206.0,1201,651,15
120103,Portalegre,Alter do Chão,Seda,4959,95223.0,51602.0,1206.0,2342,1269,30
120104,Portalegre,Alter do Chão,Cunheira,1577,95223.0,51602.0,1206.0,745,404,9
120201,Portalegre,Arronches,Assunção,2829,95223.0,51602.0,1206.0,1336,724,17
120202,Portalegre,Arronches,Esperança,4991,95223.0,51602.0,1206.0,2358,1278,30
120203,Portalegre,Arronches,Mosteiros,1768,95223.0,51602.0,1206.0,835,453,11
120302,Portalegre,Avis,Aldeia Velha,2454,95223.0,51602.0,1206.0,1159,628,15
120303,Portalegre,Avis,Avis,1726,95223.0,51602.0,1206.0,815,442,10
120305,Portalegre,Avis,Ervedal,592,95223.0,51602.0,1206.0,280,152,4
120306,Portalegre,Avis,Figueira e Barros,4029,95223.0,51602.0,1206.0,1903,1031,24
120309,Portalegre,Avis,União das freguesias de Alcórrego e Maranhão,4616,95223.0,51602.0,1206.0,2180,1182,28
120310,Portalegre,Avis,União das freguesias de Benavila e Valongo,4404,95223.0,51602.0,1206.0,2080,1127,26
120401,Portalegre,Campo Maior,Nossa Senhora da Expectação,4454,95223.0,51602.0,1206.0,2104,1140,27
120402,Portalegre,Campo Maior,Nossa Senhora da Graça dos Degolados,3253,95223.0,51602.0,1206.0,1537,833,19
120403,Portalegre,Campo Maior,São João Baptista,4980,95223.0,51602.0,1206.0,2352,1275,30
120501,Portalegre,Castelo de Vide,Nossa Senhora da Graça de Póvoa e Meadas,3603,95223.0,51602.0,1206.0,1702,922,22
120502,Portalegre,Castelo de Vide,Santa Maria da Devesa,1318,95223.0,51602.0,1206.0,623,337,8
120503,Portalegre,Castelo de Vide,Santiago Maior,4856,95223.0,51602.0,1206.0,2294,1243,29
120504,Portalegre,Castelo de Vide,São João Baptista,4281,95223.0,51602.0,1206.0,2022,1096,26
120601,Portalegre,Crato,Aldeia da Mata,4019,95223.0,51602.0,1206.0,1898,1029,24
120604,Portalegre,Crato,Gáfete,1696,95223.0,51602.0,1206.0,801,434,10
120605,Portalegre,Crato,Monte da Pedra,3210,95223.0,51602.0,1206.0,1516,822,19
120607,Portalegre,Crato,"União das freguesias de Crato e Mártires, Flor da Rosa e Vale do Peso",1827,95223.0,51602.0,1206.0,863,468,11
120706,Portalegre,Elvas,Santa Eulália,1522,95223.0,51602.0,1206.0,719,390,9
120707,Portalegre,Elvas,São Brás e São Lourenço,816,95223.0,51602.0,1206.0,385,209,5
120708,Portalegre,Elvas,São Vicente e Ventosa,1010,95223.0,51602.0,1206.0,477,259,6
120712,Portalegre,Elvas,"Assunção, Ajuda, Salvador e Santo Ildefonso",2128,95223.0,51602.0,1206.0,1005,545,13
120713,Portalegre,Elvas,"Caia, São Pedro e Alcáçova",4933,95223.0,51602.0,1206.0,2330,1263,30
120714,Portalegre,Elvas,União das freguesias de Barbacena e Vila Fernando,4782,95223.0,51602.0,1206.0,2259,1224,29
120715,Portalegre,Elvas,União das freguesias de Terrugem e Vila Boim,2969,95223.0,51602.0,1206.0,1402,760,18
120801,Portalegre,Fronteira,Cabeço de Vide,4182,95223.0,51602.0,1206.0,1975,1070,25
120802,Portalegre,Fronteira,Fronteira,3398,95223.0,51602.0,1206.0,1605,870,20
120803,Portalegre,Fronteira,São Saturnino,1455,95223.0,51602.0,1206.0,687,372,9
120902,Portalegre,Gavião,Belver,1026,95223.0,51602.0,1206.0,485,263,6
120903,Portalegre,Gavião,Comenda,783,95223.0,51602.0,1206.0,370,200,5
120905,Portalegre,Gavião,Margem,644,95223.0,51602.0,1206.0,304,165,4
120906,Portalegre,Gavião,União das freguesias de Gavião e Atalaia,1862,95223.0,51602.0,1206.0,880,477,11
121001,Portalegre,Marvão,Beirã,999,95223.0,51602.0,1206.0,472,256,6
121002,Portalegre,Marvão,Santa Maria de Marvão,3871,95223.0,51602.0,1206.0,1829,991,23
121003,Portalegre,Marvão,Santo António das Areias,1111,95223.0,51602.0,1206.0,525,284,7
121004,Portalegre,Marvão,São Salvador da Aramenha,3535,95223.0,51602.0,1206.0,1670,905,21
121101,Portalegre,Monforte,Assumar,1104,95223.0,51602.0,1206.0,521,283,7
121102,Portalegre,Monforte,Monforte,4491,95223.0,51602.0,1206.0,2121,1150,27
121103,Portalegre,Monforte,Santo Aleixo,3199,95223.0,51602.0,1206.0,1511,819,19
121104,Portalegre,Monforte,Vaiamonte,4724,95223.0,51602.0,1206.0,2231,1209,28
121201,Portalegre,Nisa,Alpalhão,3833,95223.0,51602.0,1206.0,1811,981,23
121205,Portalegre,Nisa,Montalvão,4222,95223.0,51602.0,1206.0,1994,1081,25
121207,Portalegre,Nisa,Santana,4893,95223.0,51602.0,1206.0,2311,1252,29
121208,Portalegre,Nisa,São Matias,3727,95223.0,51602.0,1206.0,1761,954,22
121210,Portalegre,Nisa,Tolosa,2770,95223.0,51602.0,1206.0,1308,709,17
121211,Portalegre,Nisa,União das freguesias de Arez e Amieira do Tejo,2212,95223.0,51602.0,1206.0,1045,566,13
121212,Portalegre,Nisa,"União das freguesias de Espírito Santo, Nossa Senhora da Graça e São Simão",2341,95223.0,51602.0,1206.0,1106,599,14
121301,Portalegre,Ponte de Sor,Galveias,2091,95223.0,51602.0,1206.0,988,535,13
121302,Portalegre,Ponte de Sor,Montargil,1061,95223.0,51602.0,1206.0,501,272,6
121304,Portalegre,Ponte de Sor,Foros de Arrão,768,95223.0,51602.0,1206.0,363,197,5
121305,Portalegre,Ponte de Sor,Longomel,1862,95223.0,51602.0,1206.0,880,477,11
121308,Portalegre,Ponte de Sor,"União das freguesias de Ponte de Sor, Tramaga e Vale de Açor",2506,95223.0,51602.0,1206.0,1184,641,15
121401,Portalegre,Portalegre,Alagoa,1057,95223.0,51602.0,1206.0,499,271,6
121402,Portalegre,Portalegre,Alegrete,4129,95223.0,51602.0,1206.0,1950,1057,25
121404,Portalegre,Portalegre,Fortios,3698,95223.0,51602.0,1206.0,1747,947,22
121410,Portalegre,Portalegre,Urra,4155,95223.0,51602.0,1206.0,1963,1064,25
121411,Portalegre,Portalegre,União das freguesias da Sé e São Lourenço,1072,95223.0,51602.0,1206.0,506,274,6
121412,Portalegre,Portalegre,União das freguesias de Reguengo e São Julião,3772,95223.0,51602.0,1206.0,1782,966,23
121413,Portalegre,Portalegre,União das freguesias de Ribeira de Nisa e Carreiras,4648,95223.0,51602.0,1206.0,2196,1190,28
121501,Portalegre,Sousel,Cano,2804,95223.0,51602.0,1206.0,1325,718,17
121502,Portalegre,Sousel,Casa Branca,4262,95223.0,51602.0,1206.0,2013,1091,25
121503,Portalegre,Sousel,Santo Amaro,3059,95223.0,51602.0,1206.0,1445,783,18
121504,Portalegre,Sousel,Sousel,3297,95223.0,51602.0,1206.0,1557,844,20
130103,Porto,Amarante,Ansiães,844,1593888.0,934762.0,21225.0,2006,1177,27
130107,Porto,Amarante,Candemil,1425,1593888.0,934762.0,21225.0,3387,1987,45
130112,Porto,Amarante,Fregim,3134,1593888.0,934762.0,21225.0,7450,4369,99
130115,Porto,Amarante,Fridão,2389,1593888.0,934762.0,21225.0,5679,3331,76
130117,Porto,Amarante,Gondar,4479,1593888.0,934762.0,21225.0,10647,6244,142
130118,Porto,Amarante,Jazente,3419,1593888.0,934762.0,21225.0,8127,4766,108
130119,Porto,Amarante,Lomba,4407,1593888.0,934762.0,21225.0,10476,6144,140
130120,Porto,Amarante,Louredo,1263,1593888.0,934762.0,21225.0,3002,1761,40
130121,Porto,Amarante,Lufrei,2442,1593888.0,934762.0,21225.0,5805,3404,77
130123,Porto,Amarante,Mancelos,4963,1593888.0,934762.0,21225.0,11798,6919,157
130126,Porto,Amarante,Padronelo,4061,1593888.0,934762.0,21225.0,9654,5661,129
130128,Porto,Amarante,Rebordelo,4573,1593888.0,934762.0,21225.0,10871,6375,145
130129,Porto,Amarante,Salvador do Monte,2759,1593888.0,934762.0,21225.0,6559,3846,87
130134,Porto,Amarante,Gouveia (São Simão),4657,1593888.0,934762.0,21225.0,11070,6492,147
130135,Porto,Amarante,Telões,3701,1593888.0,934762.0,21225.0,8798,5160,117
130136,Porto,Amarante,Travanca,2545,1593888.0,934762.0,21225.0,6050,3548,81
130138,Porto,Amarante,Vila Caiz,2714,1593888.0,934762.0,21225.0,6452,3784,86
130139,Porto,Amarante,Vila Chã do Marão,1864,1593888.0,934762.0,21225.0,4431,2599,59
130141,Porto,Amarante,"União das freguesias de Aboadela, Sanche e Várzea",849,1593888.0,934762.0,21225.0,2018,1184,27
130142,Porto,Amarante,"União das freguesias de Amarante (São Gonçalo), Madalena, Cepelos e Gatão",1689,1593888.0,934762.0,21225.0,4015,2355,53
130143,Porto,Amarante,"União das freguesias de Bustelo, Carneiro e Carvalho de Rei",4424,1593888.0,934762.0,21225.0,10516,6168,140
